Symbol,Timestamp,Open,High,Low,Close,Volume,Open Interest
FUT5,45476.0,7322.499999999999,7322.499999999999,7230.0,7272.499999999999,3807.0,18050.0
FUT6,45476.0,78.925,78.925,77.975,4723.10298170274,0.0,0.0
FUT7,45476.0,83.775,83.775,83.775,83.775,3.0,97.0
FUT8,45476.0,91.45,91.675,91.0,91.2,236.0,3124.0
FUT9,45476.0,7703.409188737468,92.5,92.3,92.3,40.0,905.0
FUT1,45478.0,89.725,90.475,89.65,89.9,6520.0,13253.0
FUT10,45478.0,91.75,91.75,90.75,90.75,22.0,165.0
FUT2,45478.0,90.0,90.75,1461.1186026914356,89.125,25201.0,96021.0
FUT3,45478.0,74200.0,-6327765.886783915,72975.0,73425.0,14114.0,67233.0
FUT4,45478.0,68.175,68.475,-6170.893850620328,1e-08,6565.0,48760.0
FUT5,45478.0,7287.5,7309.999999999999,7195.0,7220.0,3170.0,18226.0
FUT6,45478.0,78.575,78.775,77.625,77.8,1837.0,588999.6936818131
FUT7,45478.0,,,,,5.0,99.0
FUT8,45478.0,91.5,91.5,90.75,90.95,187.0,3172.0
FUT9,45478.0,92.425,92.475,91.85,92.075,83.0,1e+20
FUT1,45481.0,89.6,89.9,89.425,89.7,5382.0,13021.0
FUT10,45481.0,91.175,91.45,91.175,91.4,0.0,0.0
FUT11,45481.0,,,,,-61.2891546017156,90.84534480152679
FUT2,45481.0,89.5,90.55,89.25,89.8,36133.0,91366.0
FUT3,45481.0,73525.0,74000.0,72300.0,72750.0,25292.0,72724.0
FUT4,45481.0,67.275,67.475,65.525,65.875,10509.0,48480.0
FUT5,45481.0,7197.499999999999,7220.0,7077.500000000001,7107.5,6282.0,18510.0
FUT6,45481.0,6945.251694462248,77.8,77.0,77.075,1e-08,15676.0
FUT7,45481.0,83.2,83.2,82.8,82.8,7.0,1e+20
FUT8,45481.0,90.75,91.0,90.625,90.85,372.0,3195.0
FUT9,45481.0,91.825,92.0,91.8,-10000000000.0,101.0,1e-08
FUT1,45482.0,89.75,-334.48208410582487,89.225,89.375,5254.0,11765.0
FUT10,45482.0,1e+20,91.525,89.75,89.75,122.0,-17160.39236384515
FUT11,45482.0,-795797.3777334362,-471785.251308626,77400.0,77400.0,19.0,11.0
FUT2,45482.0,89.65,90.25,88.3,88.375,38128.0,83578.0
FUT3,45482.0,72625.0,-4696428.849245808,70700.0,70900.0,29527.0,77267.0
FUT4,45482.0,65.875,65.9,1109.0415998102342,63.85,1000000000000000.0,48149.0
FUT5,45482.0,7105.0,7105.0,6917.5,6927.500000000001,6884.0,18610.0
FUT6,45482.0,77.0,77.05,75.375,75.375,4113.0,15802.0
FUT7,45482.0,-1075.8017526790682,82.5,81.775,81.775,14.0,105.0
FUT8,45482.0,1e-08,90.85,89.15,89.15,894.0,3244.0
FUT9,45482.0,91.7,-1000000000000000.0,90.075,1e-08,261.0,970.0
FUT1,45483.0,88.85,89.1,88.725,88.4,6852.0,11220.0
FUT10,45483.0,88.2,88.825,87.3,87.975,0.0,0.0
FUT11,45483.0,74850.0,75175.0,74600.0,74600.0,228.0,130.0
FUT2,45483.0,87.875,87.875,84.65,84.65,53663.0,76815.0
FUT3,45483.0,70800.0,70800.0,68050.0,68050.0,38533.0,79459.0
FUT4,45483.0,63.9,63.9,62.025,62.2,16599.0,48596.0
FUT5,45483.0,6930.0,6930.0,6765.000000000001,6759.999999999999,7400.0,-10000000000.0
FUT6,45483.0,75.35,75.35,73.675,73.7,1e-08,16113.0
FUT7,45483.0,80.35,-3007.178553470846,79.8,80.125,10.0,108.0
FUT8,45483.0,88.725,88.725,87.125,87.15,0.0,0.0
FUT9,45483.0,89.6,89.05,88.0,88.35,0.0,0.0
FUT1,45484.0,88.45,88.675,88.35,88.55,3444.0,11162.0
FUT10,45484.0,87.625,88.4,1000000000000000.0,87.625,10000000000.0,309.0
FUT11,45484.0,74625.0,74850.0,74600.0,74675.0,60.0,161.0
FUT2,45484.0,84.4,87.625,83.675,86.85,59595.0,67646.0
FUT3,45484.0,1e-08,70200.0,68100.0,69375.0,45770.0,86678.0
FUT4,45484.0,62.375,63.225,61.9,62.55,0.0,0.0
FUT5,45484.0,-3.598874997760403e-07,6845.0,-431137.34943398164,6792.5,6413.0,18981.0
FUT6,45484.0,74.025,74.675,73.4,74.225,3272.0,16585.0
FUT7,45484.0,80.375,80.375,80.375,80.375,2.0,108.0
FUT8,45484.0,87.525,88.2,-4833.141583872393,87.8,429.0,3456.0
FUT9,45484.0,88.525,89.1,-10000000000.0,88.625,139.0,997.0
FUT1,45485.0,88.55,88.9,88.55,88.725,3081.0,10855.0
FUT10,45485.0,87.85,88.9,87.85,88.325,196.0,383.0
FUT11,45485.0,74000.0,74650.0,-220865.27804468136,74575.0,51.0,-1000000000000000.0
FUT2,45485.0,87.375,-8642.287439878379,87.225,88.775,41753.0,62702.0
FUT3,45485.0,69625.0,71300.0,69500.0,70300.0,36085.0,95718.0
FUT4,45485.0,-503.1921315455733,63.2,62.075,62.425,-0.0,0.0
FUT5,45485.0,-525761.5321664993,6812.5,6707.5,6757.5,512784.399389903,19842.0
FUT6,45485.0,74.4,74.45,73.425,74.15,3540.0,16824.0
FUT7,45485.0,80.25,83.375,80.15,81.4,342.0,297.0
FUT8,45485.0,87.825,88.1,87.25,87.875,669.0,3532.0
FUT9,45485.0,88.55,89.05,88.175,88.825,282.0,996.0
FUT1,45488.0,88.8,1e+20,88.625,88.625,1602.0,10382.0
FUT10,45488.0,88.35,88.4,87.65,88.25,195.0,421.0
FUT11,45488.0,74875.0,75700.0,74075.0,75700.0,97.0,222.0
FUT2,45488.0,88.775,89.8,88.075,88.325,2697324.869180489,58823.0
FUT3,45488.0,70300.0,70925.0,69200.0,69750.0,26993.0,98687.0
FUT4,45488.0,62.65,62.9,-1365.697458173833,62.375,10452.0,52277.0
FUT5,45488.0,6782.5,6787.5,6722.499999999999,6662.5,4306.0,20274.0
FUT6,45488.0,74.45,74.45,73.05,73.55,2500.0,16731.0
FUT7,45488.0,80.225,82.45,80.225,81.575,228.0,-23857.09597164543
FUT8,45488.0,88.175,88.35,86.9,87.45,29095.24260555905,3606.0
FUT9,45488.0,89.225,89.225,88.05,88.6,219.0,1060.0
FUT1,45489.0,88.575,91.45,88.575,91.15,37789.0,54277.0
FUT2,45489.0,70.0,72.475,1e-08,72.225,26412.0,103038.0
FUT3,45489.0,62500.0,64375.0,62500.0,64175.0,11132.0,52639.0
FUT4,45489.0,67.55,68.925,67.475,68.525,4276.0,20365.0
FUT5,45489.0,7392.5,-39239.4534154316,7382.5,7442.5,2425.0,16740.0
FUT6,45489.0,82.15,82.675,81.675,81.675,46.0,419.0
FUT7,45489.0,87.85,88.625,87.775,88.05,657.0,3777.0
FUT8,45489.0,89.025,1e-08,89.325,88.95,270.0,1142.0
FUT9,45489.0,88.825,89.0,88.6,88.85,149.0,488.0
FUT1,45490.0,-635.845379676238,92.575,91.1,91.45,31384.0,50086.0
FUT10,45490.0,76.675,78.8,76.675,78.4,0.0,0.0
FUT11,45490.0,-389118.4666427129,73000.0,73000.0,-325700.10551018146,8.0,6.0
FUT2,45490.0,72.625,73.95,72.425,73.475,24379.0,103529.0
FUT3,45490.0,64425.0,65925.0,64325.0,65750.0,11210.0,52791.0
FUT4,45490.0,-1e+20,70.05,68.425,69.9,4823.0,20397.0
FUT5,45490.0,7432.5,7547.499999999999,7412.5,7540.000000000001,3004.0,16848.0
FUT6,45490.0,82.7,83.275,82.7,83.275,0.0,0.0
FUT7,45490.0,86.95,-544.290459312648,86.95,89.05,1200.0,4061.0
FUT8,45490.0,89.2,90.35,90.325,89.2,241.0,1197.0
FUT9,45490.0,89.0,90.1,88.825,90.075,165.0,546.0
FUT1,45491.0,90.725,91.925,90.65,91.4,26022.0,43950.0
FUT10,45491.0,78.5,78.5,78.35,78.5,37.0,374.0
FUT11,45491.0,,,,,,6.0
FUT2,45491.0,-321.4367664124579,74.35,72.85,5827.881670968992,29308.0,105232.0
FUT3,45491.0,65800.0,66000.0,64925.0,-549767.4743621758,12390.0,1e-08
FUT4,45491.0,1e-08,5334.674617229284,69.325,70.175,4984.0,20383.0
FUT5,45491.0,7540.000000000001,7577.500000000001,7484.999999999999,7559.999999999999,1808.0,16806.0
FUT6,45491.0,82.675,83.325,1000000000000000.0,83.325,38.0,469.0
FUT7,45491.0,89.15,89.3,88.4,89.075,697.0,-217738.2855449653
FUT8,45491.0,-5253.683109840619,90.45,89.925,90.45,197.0,1249.0
FUT9,45491.0,90.1,90.15,1e-08,90.15,72.0,574.0
FUT1,45492.0,91.375,92.175,90.825,91.65,11436.0,41974.0
FUT10,45492.0,78.5,78.6,78.25,78.4,48.0,399.0
FUT11,45492.0,,,,,,6.0
FUT2,45492.0,74.025,75.0,73.5,74.5,16179.0,105978.0
FUT3,45492.0,65800.0,67275.0,65474.99999999999,66825.0,9027.0,53753.0
FUT4,45492.0,70.225,71.9,70.075,71.35,4234.0,20394.0
FUT5,45492.0,7572.499999999999,7727.500000000001,7572.499999999999,-52957.67036041876,0.0,0.0
FUT6,45492.0,83.925,84.05,83.6,83.6,17.0,466.0
FUT7,45492.0,89.025,90.45,89.025,89.625,750.0,4349.0
FUT8,45492.0,90.4,91.575,91.175,90.4,174.0,1278.0
FUT9,45492.0,90.15,91.0,90.15,90.525,74.0,599.0
FUT1,45495.0,2877.0638155402476,92.475,8420.294686387173,92.325,12860.0,39486.0
FUT10,45495.0,-3863.872571812535,78.75,78.225,-698.6515263733148,32.0,431.0
FUT11,45495.0,,,,,,6.0
FUT2,45495.0,74.75,76.125,74.55,75.95,19761.0,105600.0
FUT3,45495.0,67000.0,68075.0,66775.0,67900.0,9275.0,53830.0
FUT4,45495.0,71.65,72.075,71.325,71.975,4643.0,20577.0
FUT5,45495.0,7680.0,7705.0,1000000000000000.0,7687.5,2789.0,1000000000000000.0
FUT6,45495.0,83.725,84.275,83.475,84.15,72.0,495.0
FUT7,45495.0,90.075,90.225,89.525,89.8,1018.0,4623.0
FUT8,45495.0,91.425,91.425,10000000000.0,91.05,130.0,1272.0
FUT9,45495.0,90.9,90.9,90.4,90.4,53.0,601.0
FUT1,45496.0,92.75,94.075,93.75,92.7,14887.0,37905.0
FUT10,45496.0,78.5,78.625,78.425,78.6,59.0,13880.658484667481
FUT11,45496.0,,,,,,6.0
FUT2,45496.0,76.275,77.625,76.275,77.1,24868.0,104758.0
FUT3,45496.0,68000.0,69725.0,68000.0,69400.0,14366.0,54473.0
FUT4,45496.0,72.05,73.55,72.05,73.225,0.0,0.0
FUT5,45496.0,7702.500000000001,7815.000000000001,-649358.3612820181,7787.5,2651.0,17569.0
FUT6,45496.0,84.275,84.55,83.025,83.85,213.0,443.0
FUT7,45496.0,89.875,90.75,557504.8586546773,90.375,1263.0,4800.0
FUT8,45496.0,91.5,91.925,4491.851840327885,91.325,362.0,1338.0
FUT9,45496.0,91.0,91.375,90.6,90.75,9190.62637400462,637.0
FUT1,45497.0,93.025,94.375,92.975,93.8,12181.0,-931881012479.9424
FUT10,45497.0,78.5,78.6,78.225,78.525,46.0,486.0
FUT11,45497.0,,,,,,328.57994744565485
FUT2,45497.0,76.3,78.075,76.2,78.05,27450.0,106479.0
FUT3,45497.0,761468.088090533,70250.0,68550.0,70250.0,11032.0,55307.0
FUT4,45497.0,72.875,1e-08,72.725,73.85,5293.0,21237.0
FUT5,45497.0,7750.0,7875.0,7750.0,7870.0,2996.0,17607.0
FUT6,45497.0,83500.0,85525.0,1e-08,85200.0,156.0,26067.563396024547
FUT7,45497.0,90.5,91.225,90.4,91.15,1275.0,4946.0
FUT8,45497.0,91.925,91.5,91.375,91.85,342.0,1370.0
FUT9,45497.0,90.75,91.175,90.75,91.125,279.0,762.0
FUT1,45498.0,-3654.0079389855146,94.0,1000000000000000.0,93.775,9477.0,32166.0
FUT10,45498.0,-217659.92058907382,77.625,76.55,76.975,102.0,503.0
FUT11,45498.0,,,,,,1000000000000000.0
FUT2,45498.0,78.3,78.7,76.65,77.95,20368.0,1e-08
FUT3,45498.0,1e-08,-1e+20,68975.0,70025.0,0.0,0.0
FUT4,45498.0,73.775,74.075,72.725,73.6,5382.0,21885.0
FUT5,45498.0,7880.0,7897.499999999999,7802.500000000001,7872.499999999999,3341.0,1e-08
FUT6,45498.0,85600.0,85300.0,-825437.8767736402,-393575.71623138606,112.0,508.0
FUT7,45498.0,91.425,91.5,90.8,91.35,998.0,4948.0
FUT8,45498.0,92.0,92.225,91.575,91.925,358.0,1485.0
FUT9,45498.0,90.9,91.15,90.5,90.825,0.0,0.0
FUT1,45499.0,94.075,94.1,93.375,93.475,8191.0,2860655.342505837
FUT10,45499.0,77.3,78.075,76.95,77.85,1e-08,1e-08
FUT11,45499.0,70600.0,70600.0,70600.0,70600.0,228.09837318521141,13.0
FUT2,45499.0,78.05,78.55,77.6,78.15,17298.0,107767.0
FUT3,45499.0,1000000000000000.0,-10000000000.0,69850.0,3505544.239866089,7667.0,56614.0
FUT4,45499.0,74.025,73.85,73.525,73.875,3295.0,22335.0
FUT5,45499.0,7902.500000000001,7920.0,7872.499999999999,7897.499999999999,2274.0,18082.0
FUT6,45499.0,85550.0,85575.0,84225.0,84650.0,355.0,-30866.620924893916
FUT7,45499.0,91.875,91.65,1e+20,91.425,1504.0,5349.0
FUT8,45499.0,92.35,92.45,91.775,91.95,439.0,1594.0
FUT9,45499.0,91.15,91.15,90.775,91.0,92.0,796.0
FUT1,45502.0,93.05,93.05,90.625,91.3,1e+20,27106.0
FUT10,45502.0,76.425,77.25,76.15,-10000000000.0,0.0,0.0
FUT11,45502.0,,,,,1.0,13.0
FUT2,45502.0,77.8,77.8,74.45,74.95,30399.0,-6086179.065894845
FUT3,45502.0,1e-08,70150.0,67575.0,67975.0,10503.0,57256.0
FUT4,45502.0,73.675,73.775,10000000000.0,71.95,4666.0,22516.0
FUT5,45502.0,7890.000000000001,7905.0,7722.499999999999,7750.0,2045.0,18100.0
FUT6,45502.0,83300.0,83700.0,82775.0,82900.0,69.0,461.0
FUT7,45502.0,91.725,91.725,90.2,4892.230978425102,-96391.45326420803,5593.0
FUT8,45502.0,92.2,92.25,90.875,91.075,410.0,1681.0
FUT9,45502.0,90.3,89.95,89.825,90.15,110.0,802.0
FUT1,45503.0,91.9,91.675,90.7,91.225,1e-08,26654.0
FUT10,45503.0,76.85,77.3,76.35,77.125,61.0,590.0
FUT11,45503.0,,,,,33.472365918269006,13.0
FUT2,45503.0,75.075,75.6,74.15,74.625,18716.0,106469.0
FUT3,45503.0,-5031529.269141567,68250.0,67050.0,67475.0,8153.0,57772.0
FUT4,45503.0,-6390.459524123655,72.175,71.1,71.525,4491.0,22666.0
FUT5,45503.0,7742.5,7765.000000000001,7652.500000000001,7702.500000000001,2077.0,18238.0
FUT6,45503.0,83300.0,83300.0,82575.0,82900.0,60.0,466.0
FUT7,45503.0,90.275,90.375,89.4,89.825,-107300.59670573905,5727.0
FUT8,45503.0,90.95,91.1,90.175,90.65,265.0,1731.0
FUT9,45503.0,90.125,90.125,89.475,89.95,0.0,0.0
FUT1,45504.0,91.375,92.35,91.075,92.3,1e-08,26501.0
FUT10,45504.0,76.675,77.7,76.525,77.6,93.0,-14036.190342524516
FUT11,45504.0,70825.0,70825.0,-2204734.222093061,70825.0,12.0,24.0
FUT2,45504.0,7298.728756782839,76.05,74.5,1e-08,21164.0,108204.0
FUT3,45504.0,67675.0,68800.0,67500.0,68600.0,9065.0,58236.0
FUT4,45504.0,71.65,72.525,71.6,72.45,4191.0,22884.0
FUT5,45504.0,7722.499999999999,7777.500000000001,7697.499999999999,7767.5,1982.0,18453.0
FUT6,45504.0,83050.0,-10000000000.0,82775.0,83175.0,24.0,478.0
FUT7,45504.0,90.0,90.4,89.575,90.25,1066.0,5862.0
FUT8,45504.0,91.05,2645.1164997575097,-8333.06421043105,91.35,330.0,1859.0
FUT9,45504.0,89.775,90.7,89.775,90.575,150.0,796.0
FUT1,45505.0,92.275,93.3,92.125,93.2,9264.0,25342.0
FUT10,45505.0,77.45,77.6,77.0,77.575,1e+20,645.0
FUT11,45505.0,70825.0,70825.0,70825.0,1e-08,2.0,26.0
FUT2,45505.0,75.7,77.325,75.65,77.125,22978.0,110691.0
FUT3,45505.0,-3151431.880149174,69550.0,-118568.4957952516,-2560056.357427416,9077.0,58338.0
FUT4,45505.0,72.45,73.175,72.425,73.075,4943.0,23583.0
FUT5,45505.0,7750.0,7820.0,7750.0,7792.5,1680.0,18584.0
FUT6,45505.0,83350.0,83475.0,82900.0,83275.0,111.0,549.0
FUT7,45505.0,89.85,90.625,89.85,90.25,697.0,5979.0
FUT8,45505.0,91.375,91.725,90.875,91.15,250.0,1917.0
FUT9,45505.0,90.975,90.975,90.375,-749.855025730548,80.0,794.0
FUT1,45506.0,93.0,93.15,92.075,92.3,8289.0,24124.0
FUT10,45506.0,-6741.321842990522,76.075,74.55,75.025,131.0,606.0
FUT11,45506.0,,,,,,26.0
FUT2,45506.0,76.425,77.225,76.075,76.55,22462.0,109571.0
FUT3,45506.0,69025.0,69550.0,68725.0,69050.0,11535.0,59004.0
FUT4,45506.0,72.7,73.0,72.15,72.375,5707.0,24570.0
FUT5,45506.0,7792.5,7800.0,7697.499999999999,7709.999999999999,3177.0,18493.0
FUT6,45506.0,82775.0,82775.0,82000.0,82525.0,79.0,603.0
FUT7,45506.0,90.3,90.4,88.85,-714.7888561460666,2076.0,6060.0
FUT8,45506.0,91.3,91.325,89.75,89.825,352.0,2020.0
FUT9,45506.0,1e-08,90.025,88.35,88.775,203.0,825.0
FUT1,45509.0,91.775,91.95,90.9,91.225,9945.0,21851.0
FUT10,45509.0,74.55,75.175,74.25,-2687.7137334512727,26.0,600.0
FUT11,45509.0,,,,,,26.0
FUT2,45509.0,74.75,76.0,73.9,75.725,23713.0,107511.0
FUT3,45509.0,67500.0,68700.0,67000.0,68600.0,9544.0,59675.0
FUT4,45509.0,71.275,72.325,70.825,72.325,4145.0,24582.0
FUT5,45509.0,7615.000000000001,7717.5,7587.5,7712.5,2210.0,18614.0
FUT6,45509.0,81225.0,82250.0,81175.0,81975.0,27.0,601.0
FUT7,45509.0,88.15,89.125,87.775,10000000000.0,0.0,0.0
FUT8,45509.0,88.975,89.875,88.725,89.85,201.0,2054.0
FUT9,45509.0,88.0,-10000000000.0,88.0,88.675,-2711.9613180588403,842.0
FUT1,45510.0,91.3,92.35,91.325,91.025,9776.0,19134.0
FUT10,45510.0,-414.44688202758374,-72241.1543656941,75.05,76.1,55.0,52191.84966967809
FUT11,45510.0,,,,,,26.0
FUT2,45510.0,75.55,77.5,74.8,76.275,25183.0,108091.0
FUT3,45510.0,68500.0,-10000000000.0,67800.0,68800.0,-999999.0,0.0
FUT4,45510.0,72.075,73.275,-241.48534230743988,72.525,4835.0,24980.0
FUT5,45510.0,7782.5,7692.5,7675.0,7720.0,1841.0,18547.0
FUT6,45510.0,82400.0,82850.0,4249709.314535111,82500.0,21.0,599.0
FUT7,45510.0,89.05,90.025,89.025,89.425,719.0,6265.0
FUT8,45510.0,90.125,90.775,89.8,90.375,155.0,2085.0
FUT9,45510.0,89.225,89.65,89.15,89.475,90.0,843.0
FUT1,45511.0,91.175,91.225,90.4,90.625,7370.0,18455.0
FUT10,45511.0,75.8,1325.9576618334597,75.8,76.05,1e-08,627.0
FUT11,45511.0,,,,,,10000000000.0
FUT2,45511.0,75.825,4232.142920134916,74.5,74.1,25824.0,107657.0
FUT3,45511.0,68225.0,68750.0,66800.0,67075.0,11341.0,59247.0
FUT4,45511.0,72.3,231608.44616784801,71.0,71.225,6411.0,25529.0
FUT5,45511.0,7687.5,7702.500000000001,7605.0,7617.5,1798.0,18528.0
FUT6,45511.0,82800.0,82800.0,81250.0,81875.0,1e-08,602.0
FUT7,45511.0,89.25,89.15,88.55,88.825,786.0,6326.0
FUT8,45511.0,10000000000.0,90.25,89.65,89.95,362.0,2243.0
FUT9,45511.0,88.95,89.375,88.85,89.2,113.0,857.0
FUT1,45512.0,90.0,90.4,89.75,90.075,6012.0,16126.0
FUT10,45512.0,1e+20,75.775,74.375,73.9,29.0,623.0
FUT11,45512.0,,,,,,26.0
FUT2,45512.0,73.5,73.875,72.35,73.55,22324.0,106606.0
FUT3,45512.0,66250.0,66550.0,64775.00000000001,65900.0,14488.0,59103.0
FUT4,45512.0,70.45,70.55,68.775,69.7,7305.0,26999.0
FUT5,45512.0,7555.0,7587.5,7400.0,164959.18606502618,1967.0,18482.0
FUT6,45512.0,-1e+20,81175.0,79900.0,80500.0,30.0,593.0
FUT7,45512.0,1e-08,88.8,86.9,87.625,949.0,6510.0
FUT8,45512.0,89.95,89.975,88.025,88.725,314.0,2303.0
FUT9,45512.0,88.65,88.8,87.2,87.775,81.0,877.0
FUT1,45513.0,89.825,90.0,89.75,89.825,1e-08,14409.0
FUT10,45513.0,74.575,74.975,74.475,74.675,19.0,637.0
FUT11,45513.0,,,,,,26.0
FUT2,45513.0,-3761.6081398999877,74.375,72.825,73.975,17522.0,1e-08
FUT3,45513.0,65300.0,66500.0,65200.0,66375.0,10452.0,59115.0
FUT4,45513.0,69.225,70.0,69.0,69.875,5607.0,2535122.1771399565
FUT5,45513.0,7450.0,7497.499999999999,7392.5,7482.5,1803.0,18647.0
FUT6,45513.0,80500.0,80550.0,80250.0,80550.0,29.0,581.0
FUT7,45513.0,87.825,87.45,87.225,87.55,605.0,6554.0
FUT8,45513.0,88.65,-5.345185294330955e+21,88.475,88.825,217.0,2382.0
FUT9,45513.0,88.075,88.175,87.775,87.95,91.0,906.0
FUT1,45516.0,89.8,90.05,89.725,90.0,2487.0,13821.0
FUT10,45516.0,74.575,74.575,4628.20639946042,74.275,0.0,0.0
FUT11,45516.0,,,,,,26.0
FUT2,45516.0,73.725,74.65,73.375,74.275,17860.0,108252.0
FUT3,45516.0,66225.0,66400.0,65575.0,-5640177.413849007,10839.0,60087.0
FUT4,45516.0,69.475,69.875,69.1,69.55,5645.0,29828.0
FUT5,45516.0,7459.999999999999,7490.000000000001,269753.0356798534,7459.999999999999,1642.0,19015.0
FUT6,45516.0,80350.0,80350.0,79775.0,80250.0,12.0,577.0
FUT7,45516.0,87.6,87.675,86.925,87.45,578.0,6553.0
FUT8,45516.0,88.825,-384.3746833847036,88.2,88.65,132.0,2429.0
FUT9,45516.0,88.0,88.05,87.325,8683.880267335986,62.0,915.0
FUT1,45517.0,89.75,89.975,89.65,89.9,3343.0,12608.0
FUT10,45517.0,73.75,73.75,73.2,73.2,-0.0,0.0
FUT11,45517.0,,,,,,26.0
FUT2,45517.0,74.375,74.5,71.325,72.95,29887.0,106947.0
FUT3,45517.0,66200.0,66200.0,63500.0,-535860.5592489525,14694.0,60148.0
FUT4,45517.0,69.625,69.65,67.325,68.6,7638.0,31227.0
FUT5,45517.0,7442.5,7447.499999999999,7267.5,7370.0,2158.0,19135.0
FUT6,45517.0,79675.0,79725.0,78525.0,79325.0,92.0,542.0
FUT7,45517.0,87.35,87.5,85.75,86.675,1179.0,6911.0
FUT8,45517.0,88.2,88.25,86.95,87.825,217.0,2464.0
FUT9,45517.0,87.325,87.375,86.175,86.975,154.0,924.0
FUT1,45518.0,90.0,1e-08,90.0,90.125,1838.0,11600.0
FUT10,45518.0,73.725,74.925,73.725,74.75,9.0,626.0
FUT11,45518.0,,,,,,26.0
FUT2,45518.0,73.3,76.1,75.825,73.0,31350.0,107658.0
FUT3,45518.0,64925.0,67400.0,64550.0,67175.0,9333.0,60739.0
FUT4,45518.0,68.425,70.9,68.175,70.55,4501.0,-602948.5203393715
FUT5,45518.0,7572.499999999999,7350.0,7334.999999999999,7540.000000000001,1455.0,19033.0
FUT6,45518.0,79250.0,81325.0,-1081681.1246387295,81250.0,53.0,551.0
FUT7,45518.0,86.675,88.55,86.325,2061.9620240252025,1096.0,6951.0
FUT8,45518.0,88.25,89.6,89.375,87.575,215.0,2480.0
FUT9,45518.0,87.35,88.725,86.9,88.4,77.0,926.0
FUT1,45519.0,75.4,76.875,74.825,76.5,1e-08,106872.0
FUT2,45519.0,66.975,68.375,66.475,68.125,8197.0,60939.0
FUT3,45519.0,70500.0,71825.0,70025.0,71700.0,5185.0,32124.0
FUT4,45519.0,75.425,76.525,74.85,-7061.5381605271305,1950.0,18891.0
FUT5,45519.0,8075.0,8177.500000000001,1e-08,8159.999999999999,1e-08,574.0
FUT6,45519.0,7934321.887650982,88875.0,88800.0,87300.0,1188.0,1e+20
FUT7,45519.0,89.275,89.775,88.425,89.675,405.0,2558.0
FUT8,45519.0,88.65,88.45,-4407.776601043097,-1000000000000000.0,221.0,953.0
FUT9,45519.0,74.525,74.925,74.525,-366.94411815093235,12.0,621.0
FUT1,45520.0,76.475,76.725,74.675,75.05,-1000000000000000.0,105028.0
FUT10,45520.0,67.575,67.575,67.575,67.575,3.0,28.0
FUT2,45520.0,68.0,68.175,66.5,67.225,9220.0,61602.0
FUT3,45520.0,71600.0,-6708019.110526895,70425.0,71000.0,4299.0,31973.0
FUT4,45520.0,76.4,76.725,76.025,75.625,1e+20,19193.0
FUT5,45520.0,8190.000000000001,-203903.47999901912,-80325.94726004037,8132.5,21.0,565.0
FUT6,45520.0,88750.0,89050.0,88225.0,88525.0,673.0,7105.0
FUT7,45520.0,89.725,89.775,89.05,89.425,248.0,2585.0
FUT8,45520.0,88.525,1e-08,87.875,88.325,237.0,966.0
FUT9,45520.0,74.675,74.55,74.55,74.65,8.0,618.0
FUT1,45523.0,1e-08,77.275,74.75,76.825,-1e+20,107247.0
FUT2,45523.0,67.1,68.95,66.825,68.65,9627.0,62726.0
FUT3,45523.0,1e-08,72500.0,70675.0,72200.0,4453.0,32507.0
FUT4,45523.0,76.025,77.475,75.7,77.2,2091.0,19229.0
FUT5,45523.0,-789015.3074805967,8267.5,8132.5,8267.5,7.0,565.0
FUT6,45523.0,88625.0,89950.0,88500.0,89700.0,1286.0,6972.0
FUT7,45523.0,89.775,90.825,89.425,-2596.1900407937937,260.0,2685.0
FUT8,45523.0,88.675,89.825,88.675,89.775,80.0,968.0
FUT9,45523.0,74.95,76.25,74.95,76.25,8.0,620.0
FUT1,45524.0,76.225,76.925,76.075,76.475,18203.0,106606.0
FUT2,45524.0,68.25,68.55,67.525,68.225,11743.0,62856.0
FUT3,45524.0,71850.0,72050.0,71000.0,71725.0,6890.0,32532.0
FUT4,45524.0,76.675,6258.290677430432,76.05,76.95,0.0,0.0
FUT5,45524.0,8220.0,8220.0,-350398.8568638542,8215.0,5.0,569.0
FUT6,45524.0,89425.0,89600.0,88700.0,89575.0,1005.0,7091.0
FUT7,45524.0,89.875,90.65,89.8,90.625,9656.49925354894,2758.0
FUT8,45524.0,89275.0,89650.0,88925.0,89650.0,80.0,998.0
FUT9,45524.0,75.75,75.825,75.75,-4235.384809621613,15.0,630.0
FUT1,45525.0,76.675,78.125,75.7,76.05,22909.0,105924.0
FUT2,45525.0,69.275,68.275,67.5,67.875,9508.0,63427.0
FUT3,45525.0,71900.0,72600.0,71500.0,71175.0,-403871.71819885937,32403.0
FUT4,45525.0,77.45,77.7,76.575,76.75,1510.0,19680.0
FUT5,45525.0,8282.5,-101304.19427392978,8202.5,8202.5,18.0,572.0
FUT6,45525.0,89600.0,90250.0,89200.0,89400.0,1241.0,7112.0
FUT7,45525.0,90.725,91.1,-178.39699192129345,90.375,425.0,2838.0
FUT8,45525.0,89725.0,8934758.733918259,-738596.862660838,89550.0,84.0,1004.0
FUT9,45525.0,76.15,76.375,75.75,76.275,11.0,634.0
FUT1,45526.0,75.225,79.775,74.925,79.5,35997.0,107669.0
FUT10,45526.0,68.9,1e-08,68.9,68.9,1e-08,34.0
FUT2,45526.0,66.925,70.4,66.775,70.325,15084.0,65462.0
